person,num_received,num_viewed,num_completed,num_transactions,money_spent
074b758a424a4d618f97e18bf3e2e4a8,3,2,2,10,34.260000000000005
074c30edf3194b0e9cebaf64256bcfe1,4,4,2,29,68.56
074c9939731945d5a71735d8997a22c5,3,3,,16,43.559999999999995
074e7e5b342a4254ad649dc6aeb6fa04,6,4,1,2,16.11
0750f076ecc945a99bcec8c00d1291e9,5,5,4,12,254.72
0758cd8721ca4bb88a32162e244d715f,5,,4,10,150.04
075d0096867d4a08901e1715c038eaa5,4,4,1,7,94.22999999999999
07636351f331428d8dca7e8c29efa73b,5,4,3,5,149.63
07637d5afb234025bc95687f69fc6356,3,2,3,11,291.76
076c88aa6fcb464f801327263f961370,5,2,,5,12.65
0777ced8b2004b7e8e33a3cbe0ee3be6,3,3,2,11,145.98999999999998
07805efd53494b8fa08f661e311dad9e,3,2,3,5,134.88000000000002
0785f1fce0b04ba08e01c7d2ebab4917,5,4,4,4,87.61
078808d49ac341a0a303212f258a3410,4,4,1,5,72.08
078d8748630a4a66ba59d6ed6cc023bf,4,4,2,5,80.85
078e2d4d278f4525ac4c2ea51bdb66e6,5,2,,5,12.290000000000001
0794f1312de44cc3afca03add293fb24,6,5,5,8,177.67
0799a98aeb994b8d9a719deccd90ed39,4,4,,13,37.059999999999995
079a60e8e7694ffb8d9a4ddf45e85897,6,5,2,14,222.96
079bc7a16fe94907911fcac3b93754d5,4,3,,4,9.219999999999999
07a00827302441ee968555e2fd20dbcd,5,2,4,14,318.90999999999997
07adfad3f0c54e738d60fd5a51285486,5,4,3,13,105.91000000000001
07b37c82377e4e5ba8cf8eb6ed39d052,5,4,5,11,295.03999999999996
07b3cbbeea81414b9024bea5bc229daa,5,3,,2,3.41
07b78a8616714b58ad3a9ed94126c459,3,3,3,8,183.97
07b89f3fed16463b9fb391f40d6e1c58,3,1,1,13,49.959999999999994
07b9aa69f88a493f91add35a5a87d426,3,2,1,7,96.81
07bdb81f215b4ef19653675c6eb2c447,4,2,2,3,66.78
07be3211a22c4ff7a09a1944693fefb7,3,3,,4,12.25
07c21f323f2b41e7abf75e9b66d7ec2c,5,2,,4,12.52
07c44df054f241aab553723ed855ca21,5,4,3,17,229.84
07d157fd060949a38730a1872b668c05,4,4,4,10,277.51
07d1d0df6d1e467ba9e23844145b1477,4,3,4,9,170.74
07dc543bf5d24eb9893c1a3f199f275f,6,5,4,23,158.49999999999997
07df8065f7894333b51f57c1999dfb6c,3,3,3,13,208.04000000000002
07e29d02d0074da28b430e1dc40cc1fc,6,5,6,8,133.54
07e7d74b98e9496eae8226d4af05f33b,4,3,4,18,270.43
07ebe89c877e4328b60f4e5676452ee1,5,3,1,3,55.9
07f1d6d949634863bb93b0e9fd0dc8f0,1,1,,3,8.85
07f4ec4a70cd456583e224bb6d2d1787,6,3,3,9,155.09
08031f6005104429b664b7abd3a54136,3,2,3,8,224.40000000000003
08081f80dad246c29d7ef266ff3f4765,3,3,3,11,283.46000000000004
08083d179b0b4c1e895c27261aca17a7,4,4,4,8,133.49
0809ff2ff8fe461ea8996377a7abd46d,6,3,5,8,157.59
080fc5e11b2a4dbeb88e1ffa952cb638,5,3,2,2,48.83
0821c517c4544631b2f540933caeb98b,4,3,2,9,70.88999999999999
08243bf7c8df469591c0b9d29074463d,4,3,3,11,159.67999999999998
082624ed9a14484e914323d0cd586ca8,6,3,2,3,56.379999999999995
083145b8b0004b21bd4433134747c6b2,4,4,,6,14.47
08331c061bd140c2ae27b8d735763e79,5,4,2,10,24.77
08377118255f4374b173879fa81b8100,4,3,,5,6.79
083977ebbd00410dbc2054e7fd62513b,5,5,2,9,215.29
083d316ee57640689731e5e7be9d5c20,6,4,,3,5.41
0842bae0ce7f4dd283c868b01a19f793,5,5,4,14,228.01000000000002
0844b119bdc542cdb54188f4f10b7eb1,3,3,,5,17.95
0846873e9e4d4d19afa993278b1e8f3d,6,3,3,8,189.88
084afe9e774d4e54b5ccaf786cd29f67,5,5,2,8,93.49000000000001
084c6cf4cd3a46a288e55ab2213e644c,6,4,2,9,59.70000000000001
0854b236fc3b422d88cee4cb6d44ce0c,3,1,,6,14.63
08579355f46b49efa8412ddacc4ac832,5,4,2,6,134.98999999999998
0860d25635e84c6a95c6f32cae8b9c37,3,3,2,10,178.76000000000005
0861b9ca31b741bb8b411b18f82d18f6,6,5,5,12,298.64
0864b88ddd1945ff8982d042d520c7fb,4,3,,5,7.859999999999999
086948f6255845fca809c982f452e311,4,4,,2,31.869999999999997
086dc8a56e3d467d81bf7e47efca0404,5,3,4,7,169.01
086f6cec7c6e4f5c9d401b015f39c764,4,1,,5,10.459999999999999
0872d0fa41104fcaaf143ddc1b81a420,5,5,5,12,246.75
0873c38c2c804bc18f5559e4531f2068,3,2,,3,13.100000000000001
087d0fcdbf294f7494a96d8d6a56cf41,4,3,2,11,40.760000000000005
088debab4050432abc4817f192abc702,5,5,4,2,33.53
088fe373367145d291e5b03d483accd7,4,2,1,15,46.53000000000001
08926f1f08c34a4a9681ab3d6a5ef17e,5,5,5,6,184.99
08954e2b550f423a98b664ace2d26c7f,4,4,3,4,60.69
089884c069654beba55de2442e32ea82,5,5,4,10,215.16
089d00cfd1fc45258ce97ebd2e4779f8,4,4,4,23,408.09999999999997
08a2693d053b4a18ac8276fdf1b396c7,5,3,,5,7.59
08a5adf50a9b40a9b5bb24019d0a55fc,4,3,3,7,766.55
08adbb1879624d0bbe54ecc9748fcd57,4,3,1,11,87.69999999999999
08b352c3e09a42e1900892a317f2b84e,4,1,,,
08d03b9d8e3c4e33b87df24433217301,6,6,5,8,248.29000000000002
08d06b602c844926a037b0b253901d52,4,4,4,9,164.28
08d655efbe574f538c445adac44085b3,4,3,3,12,255.00000000000003
08dc093548804971b6049d7a50a78f21,2,2,1,7,110.29000000000002
08df8f2800684b3ba9e1e18d76ef51dd,3,3,3,8,173.54
08e5303c6da84aeba3cefb6e8fe370eb,6,5,1,12,31.049999999999997
08e66f9936c545d4aedf21d35b96baf6,6,6,4,9,105.61
08e7c2a166ff44e4a009a18b5e8e4b81,2,1,,,
08e9830fef754fc7aa560823d6127259,3,3,2,17,47.21
08eae23115f745e6a388307d62261686,6,6,5,13,229.16999999999996
08eb126ad33f447ca3ad076482445c05,4,4,3,22,290.06999999999994
08eb3d097916423f9649e0be727c7d84,4,4,,3,3.67
08f5b62adc9143de953cf983f435536b,5,5,5,7,79.73
08fd4c97526a46b58919a0d48ec65434,2,1,2,7,134.28
08ff04fc9e9243869a95e447674c31e0,6,4,4,11,196.76
08ff7a65c7824da19966319a5cd99bc2,3,3,3,10,211.75
090025d59b7d41b590b246ae806a19a9,5,4,,2,7.08
09020cacd73b48a7b1d1310dd9ca004b,2,1,,6,18.089999999999996
09064dd864994ff19040ad8c2b2572ee,4,3,3,12,141.14000000000001
090787edb9ca42a7ac812641fe2ab118,6,5,3,22,81.05000000000001
091c007c27584fb4850eb5fa0ff890e5,4,4,3,7,118.82
09218129551d4929a3beea8d3eafd787,4,3,3,6,124.64
0922ba5634c748439e91d5c6ed793d8e,5,5,2,3,64.94999999999999
09271091511549778c0979d64bf3dfac,4,3,,5,13.41
0934678d34c54056b8fb1203d8bad8ab,4,2,,1,0.63
0934fd310ac249179c6b61292cc14e8c,4,3,1,12,23.86
09367ecb1ea4474b8810b7ece379e60c,6,6,4,13,148.88000000000002
093f0c09cc7242228edbb0e52ca14af6,5,5,3,24,61.15999999999998
094630a89b2e45129af4384494385492,4,4,3,6,90.99999999999999
09516b73ace043c395bd5292845912f1,6,3,,6,15.440000000000001
0951cc66d2f841e99cce016730c3f6da,6,4,5,15,451.40999999999997
09531802efb9407586a3061eefd9cfef,4,4,2,7,104.57000000000001
09533b07fec7435d97fe33fc9aca6428,3,3,,,
095387dd9436426fa454cda037297d0a,5,4,3,6,176.89
0955202f20fc49e0b7d1c2a6843a9011,4,3,,7,20.689999999999998
095bc1a9b5f64d0f88ed616df292a3ec,5,4,2,8,135.14
095cc9fc7aaa428b99c0ad42b3949fc5,6,3,3,17,211.82000000000002
0964d4f3fa2344409e792c5ac6885a88,5,2,,9,26.840000000000003
0969a11464224731b03c60f287c192e1,4,3,,4,9.219999999999999
096d06b35e534a08b20bc00850c31919,5,5,3,8,136.98
0973a73fb67147e09659b92bc511eb78,5,2,2,11,229.60999999999999
09752271072d4a259ee5f35e077bbe3e,5,2,1,9,27.589999999999996
0975267d50f7470da79d18591352e13d,5,2,2,6,89.62
0976fd3ecfb84e1ca92d90b6adc2001c,5,3,4,13,179.42000000000002
0978745a7e524deeabd326d6e5a13d0c,6,4,5,7,106.44
097be133b42b4be1963a109e7ab62417,5,3,2,5,141.7
097e0be7292b4349a952e59ee82bab73,3,1,1,6,22.21
0982f641668e470d9946a58b8c3ccb88,4,3,1,11,37.85
09840ad0df884a18910af206fd90e597,5,3,,2,5.59
098b861b283940bcb24ec4dc78f16cc0,4,4,1,3,40.72
098d957407b44982a3debf3337aa6b9c,4,4,1,14,95.25
0990624579434298afa4aa83a1202e72,5,5,1,4,98.98
09916e16312345b6a9bed4b77e0211c3,6,6,5,15,227.96999999999997
09926978a42248f08791fe53fc7ac085,5,3,4,6,143.31
0999506e6713408b96827816f547f0ff,5,5,5,5,95.67
09a232cdf36d4d2b9d23a860493ce998,6,5,5,15,113.68
09a5c16b6b9d4aa8a6d1301620c0e900,5,3,1,14,40.28
09a6798f587a404c8c44a2cd5fd2d940,2,2,2,11,122.72999999999998
09ac1d69e9f74deb835ecdfac30ae8f1,5,5,3,8,113.01
09bed795bc814b4e9ab2cad8f8b78fc0,5,3,3,8,228.07
09c361194dfa428e9b859561d7ea8188,3,3,2,8,155.04
09c944213971466cba17010979413eaa,3,3,1,9,29.870000000000005
09c957e5a4ac4c339b25fe08b12cd921,5,5,3,8,69.95
09cb1b009f154a9a93af117920ddb353,5,5,3,6,91.68
09ccb706f86c4d1ca7a35d054caa9fb5,6,5,2,22,72.12
09ccc48287ba46f59a92d9ed89dec344,5,3,4,14,153.63000000000002
09d4dc01d9d74d5d87f8b537f2e248b4,5,5,,,
09dc6bc32ad74886b405dc2f455ddb4e,4,4,,4,94.37
09dee7958cca49c3b32e3b3cf8ed1165,3,3,1,13,229.65999999999997
09e73eeb14874fe69467f8c123091f50,4,3,,2,14.190000000000001
09e7e40eb89943458f4f79fe2e023dd6,6,3,1,6,21.560000000000002
09eb3e5e84224d018376b4d92b00b815,3,1,,3,7.2
09f02acdfa6f44818fc46ecbbcb7356b,4,1,,1,2.3
09f6c78df51047dbb554388ca1e514b9,4,1,,3,18.45
09f9c7a696c340cf988d9a38c8a495e2,3,2,2,6,120.13
0a0034a3fe9644d49d77729378751043,4,2,2,18,38.220000000000006
0a00603b2632477983033b51a5a05a73,5,3,,5,9.78
0a03ef333feb47db93bf30d6ef41b239,2,2,2,5,47.81
0a0730c8bc904102a088b1e2e9b6e7a7,5,3,4,15,254.13999999999996
0a080bbcdf104247b383fa8fe4e99385,3,2,,9,22.46
0a08679f042649e6b771d3fd7f6d69e7,5,5,2,7,109.89999999999999
0a0bb27cb9904b638d376ad1c6d09e81,5,4,5,13,385.68999999999994
0a0e0f2c65304dd2ae36d854baac2cbe,6,5,4,14,207.99
0a13150de06440bea92ed6aeaadf5b9d,5,5,2,3,43.99
0a16939f97dd42e39272e5ea36163a64,4,4,1,3,30.79
0a197ecc873f4c04998372999e80ce79,3,2,3,12,260.77000000000004
0a20aacc0b0040598997c1a6d829d8e0,3,2,,5,11.290000000000001
0a225a4c15904951b5b31d949a0d968a,6,6,4,11,146.55
0a28210b220047fb88b58fe001f940c0,5,5,4,7,153.59000000000003
0a2d08c3970c4d2181711b61f4f9cb31,5,2,2,3,68.96000000000001
0a2d35d038d04a3698c382cc9cb976f9,5,3,1,11,80.49
0a331bcbd92f4719ab8ad2223fd588fe,1,1,1,8,215.6
0a34323c7f254960979fb7c6cafa6b3c,5,5,3,10,178.53999999999996
0a3a378dedac4d5f80aa616e5c8007b3,5,4,1,4,109.57
0a3a8cc5e3d64253b7300797cb07c818,5,5,5,10,202.5
0a3b7be9b7d44dbc9e02db3b86d19e28,5,4,4,6,130.3
0a3c4a0c066d49f1ad4eb52987a0fb05,3,3,3,9,1084.84
0a3e6bcfc66445babbaeee2ce9a9fd85,3,3,3,8,193.82999999999998
0a3fe7f225ef42798190a1654b9a43ac,4,4,,7,15.360000000000001
0a4153113a484ad8bf54b623d9ab3504,5,5,3,6,138.66
0a43626c07724771836f653098a19ec8,4,1,2,3,74.82
0a445954a2f749df8f0811d466dd31e0,6,5,2,9,183.80000000000004
0a47df892c774c7aae037b231baae5db,3,3,1,5,102.94
0a4a8c491ba646b89638bd32cb9ed0e3,4,3,3,14,54.519999999999996
0a514b89adbc4ace99b6c22782c6fd71,5,5,3,12,144.94
0a53d7787b594ba79e69cf19de80a8c9,3,3,,8,30.27
0a5431e766764fc09ef2e123c930b212,4,2,,4,11.34
0a56a31dc8614353abf47c5a027e657b,5,3,2,11,40.24
0a56aac1e1b34467aabab91930db6786,6,5,5,13,332.45000000000005
0a570779782948acb54f2f8e31a49c21,4,1,,,
0a59aabdf1fc4f999711d65fb84c4f90,4,1,1,9,24.919999999999998
0a5bf99f04044a00b1c51b0ab02201af,5,3,1,6,25.46
0a68034a1858477e8053ca18a05c213c,4,3,1,2,61.730000000000004
0a6d56d11a9b43bdb6aec1be26ae3f52,5,3,3,8,39.82
0a73c45eda784402957f033343dabeed,5,4,2,16,168.71
0a79a089b9d543438ba577e66e0eea82,4,4,4,13,278.14
0a7ac081fbc147cf827c5df27db32f00,6,5,3,3,86.77
0a7c7af5e814481b8e4a4a3b6e2f8697,5,2,4,7,861.3299999999999
0a85562cbc1d4e92b66d6ff67e629d55,6,2,,4,8.25
0a892db1033e4da3bc8ac7435f1646d9,5,5,4,9,182.82999999999998
0a93a485420b4285949568ff618d10df,5,4,5,9,261.51
0a947767586e4587b06b8ca3efc3c8e7,5,2,2,4,120.74000000000001
0a94b618de1b435dbcfa1989e8c43ce8,1,1,1,5,19.990000000000002
0a9749f5782748e2933622664a8309af,5,3,3,8,176.55
0a97bf47a35e4668bd43d5d9dde64148,4,,,2,5.33
0a9fe790648c471bb8ee7bd554ce3122,3,,,1,2.05
0aad47034065492095f29d3a6003c9f2,5,5,1,3,50.089999999999996
0aaeeafa15f44a7fbd10feb66bb9534e,4,3,2,16,46.32000000000001
0ab26a89e3494acd922ea9fd0ff938e5,4,4,2,12,128.95999999999998
0ab5c869c82648e88d2780562e7835d8,5,1,1,9,22.490000000000002
0ab68614da78404e978ce963c230bd45,6,2,1,4,14.149999999999999
0abb3f3cf3634fd4866a22052f8c9e5f,5,5,4,11,998.5899999999999
0abc1b42c9bb48398c8b774e1be725bc,6,3,,6,12.79
0abf09a9470a46c392425e988493ecef,6,3,5,13,199.94
0ac22ea0a7234c7898ce445e9a67a73b,5,5,4,8,201.98
0ac4004c9f854997b8c9697dc9bbdd8f,5,4,4,10,102.08
0ac4ad9e2a114350a35d4bd48cb92617,3,3,2,12,342.16
0ac4cc504d9047d3aac00d5c8417f784,5,4,5,9,186.39
0ac5ffb0f1624297a453494b845e1a91,4,3,1,10,34.22
0ac73ba2449646378b3f72a7a677cc3a,5,1,,4,10.19
0acaa564f18b418ba642e2a4ff3e028d,4,2,2,4,100.63
0acca8aae113433999f7de6a5c32497c,6,6,4,5,114.32
0ad738158c52421eb5db2d42a1ad166c,6,2,3,3,85.3
0ad8a9771c59432f9641e48212b2ccb9,4,2,,5,13.290000000000001
0ae0111e8e394788879bd78cd520d8a0,5,4,4,9,253.17999999999998
0ae29213aca44708a61a65ddac56b0d1,5,1,2,4,132.8
0ae3f297443a40f9b081f5dec14e6ad6,5,5,1,8,42.53
0ae565c6ebc5417db7f6d2ee5eaabe72,3,2,3,17,226.11999999999998
0aea37c300ba4262b523881c7112484d,3,,1,9,35.59
0afacad54c614b348139fcf6a6e19c7a,5,4,3,9,100.49
0b0e7c84cee54feebc11f81bb2aa8fb9,5,3,4,17,482.07000000000005
0b1b8fa8117043b09e75518860f3ee8d,4,4,4,20,263.09
0b21a1c16247452ba0cb77ad3a8bb370,5,3,,5,11.96
0b250fe9fab14dac96ba542a572da081,6,4,4,8,235.64
0b254a1b95384340af47130bc63ee76b,3,2,1,12,41.86000000000001
0b265c689a2b406095d5aec5b33bded9,5,2,,1,0.67
0b2c053116874c8abe7c1c4aa9af7e24,6,4,,,
0b321fdc45364a67858a81b59da7f943,5,4,,6,14.569999999999999
0b38476159e746b58c10c4090c69fe65,5,3,3,14,339.47999999999996
0b3878783eed4009993f706e51f19d9e,5,3,3,15,313.53999999999996
0b46f27233cf4f56b5ed434eccf401aa,5,4,5,20,289.04999999999995
0b4c43b9cba1408a91dbf48c44b8026a,5,4,1,6,16.07
0b506f0a7c814c5f8bddd0634f9fa90c,2,2,2,9,198.22
0b538fb7a1b44847a237b9f7eb825755,5,3,3,4,74.33000000000001
0b54aa822f7b44e6b023cea1a0e8d8a0,5,2,3,4,87.04
0b5849cbbac74a1baa249064988f89f1,3,2,2,5,112.99
0b5dbd14f53748c0b91f7d72b4ee60e6,3,2,2,6,107.36000000000001
0b5e0b7de9bb42d9bc4a728be1626509,6,4,5,21,330.66
0b5f7c9086c24311a971fef614bafd22,5,4,1,4,32.22
0b63d4cabf5f4c1eab0277c6c1b09362,5,2,5,11,147.03
0b64be3b241c4407a5c9a71781173829,4,4,3,14,141.20999999999998
0b680efe1a0a40788ebb6fb2c587b4a7,3,2,,4,68.04
0b6b453772ea4c3a963e92ae2b0817a2,6,4,4,12,27.550000000000004
0b6c775f84a8435a9083900e1cb43ec9,6,5,3,20,55.89000000000001
0b73997a269247088b2a63355f53ee58,6,4,2,2,45.400000000000006
0b7b452e6b9042839d3d6d15c057d23e,5,3,4,11,259.62
0b83ad12131140a9bd1b2e5e1ae457e4,4,3,3,3,46.37
0b8503be108149b58bdd5f1827612fdc,6,6,5,10,224.22
0b854279718f4295a7a6bae7cd7ee2e3,4,3,2,1,31.56
0b8684abe074418d9ec08eee090f1859,3,1,,,
0b86e2ad1f2140db8dc4db1b71e1e73a,3,3,1,6,117.29
0b9248aa06a24ff991321150b8b56098,6,3,4,15,139.14000000000001
0b931f3c0c9049dd825fc371e4d759f9,6,2,,6,26.82
0b99a9ca8c8946cda19fe7b27df89a2b,4,2,,4,12.09
0b99c75c3e0e424fafe2975a64d66e00,4,4,2,8,128.88
0b9c42f29edd4e0cbbcdc22ebdeb937c,5,5,3,19,56.8
0b9cac742f534951b5af48395dfe6879,4,3,2,5,13.98
0b9d749dd7c4461c8b4547eea2ddaa65,5,3,2,18,56.629999999999995
0ba0d7ac80a94d28b831018681656c8d,4,2,,15,36.68000000000001
0ba55f2ffeef4c70b34e1838ee36f920,6,5,,5,6.680000000000001
0ba6584a372247e68f0ddcbf98316a0a,6,4,4,9,202.1
0ba6e2ad781c4429afd26cf0b35f2d11,5,4,1,9,23.43
0ba8b605e9ab4114b55d26c267fdff7f,5,5,4,10,475.92
0bab4b4713984db0ac68a9a42f6af163,5,5,3,13,259.75
0bb2879db8a0458fa7cb17280a54847f,5,1,4,6,150.42
0bb50a84fe1040c69f941f6f34f751b2,6,4,4,10,195.57
0bb56cebce3342c0a71fd5aca70abab2,4,4,1,3,41.69
0bbcf0985bd04fc4bbf77b4500ada512,4,2,2,18,309.14000000000004
0bc0a681c7a74a4abd36563d3f3646b2,4,2,,5,18.169999999999998
0bc7c49f736c4a7fb104595df8c54d74,3,1,,6,12.489999999999998
0bcecfedf7e448b08e5ed4c00f47217d,5,2,,13,34.849999999999994
0bd0abaa6fca42d8b186c24c78358fa6,4,4,3,9,175.81
0bdd63f5331b4c7eb571a9cbecfb4fb7,6,2,1,5,18.06
0be4d6e6e5a64e4eaca901db0b124fbe,3,2,3,6,151.44
0be57c9e9b2048a7b769669347c6c138,5,4,2,14,40.809999999999995
0be7a1517b0549c991926c94869d8fb5,5,4,3,17,55.18000000000001
0bea4d4182784e1386cb56e0eb3cc35d,4,2,,10,21.55
0bfbad000b9844b3bc6753262251ecd2,5,4,4,9,140.20000000000002
0bfbcb94ca614b198f1786bd29fc9b4b,3,3,2,4,66.8
0bfc794e24c146ceb5c899579e77b940,4,4,3,12,242.06
0c027f5f34dd4b9eba0a25785c611273,6,5,1,1,11.44
0c0af42e1e804ded94eb5d73dfffbb6f,6,3,4,21,80.93000000000004
0c1c3ea43216407eb168841c1a140337,2,2,2,4,75.24
0c1f4e74e76849b08588f8b5cd3aade7,5,5,2,6,93.20000000000002
0c286a286b4a4ed982768df3a7e8a8d1,4,2,1,9,18.24
0c2ade08c3324036901605a050fc3c69,3,3,,4,13.76
0c3b3be85e534b709670a6652fb30527,4,4,4,6,98.73
0c3e283397d74cd9a3f535c7dd1d188c,5,5,2,5,137.0
0c41798831f44abfbe474aba2ee0a802,4,3,3,5,61.629999999999995
0c4469885bf54976a3a595ec6acc3847,5,4,3,15,181.32999999999996
0c4823420e2a4d53801e6d71874aaa65,3,3,3,11,94.57000000000002
0c48cec9c44b4b47923a70dcb0641662,4,2,4,8,187.32
0c57fbefe3fd4fdf8c275ed3da65f871,6,4,1,6,16.820000000000004
0c643a90af774f3eb7f730f80f3e5b4c,5,3,,4,7.91
0c6831f7dc144972882bbeaf710e2034,2,2,2,12,250.87
0c6ba803d2c84d71b0f0980a03912398,2,,,2,53.480000000000004
0c6ef3d7dde644c897e95f6129b55d86,5,5,4,9,189.65999999999997
0c74d9a15b9f4b4aa85e150e55b9beb6,4,2,,4,10.79
0c7ba4aca9f3477ba0d105f3763f5871,5,2,4,6,186.52
0c88140597254428ba857b1e6782bce1,4,4,1,10,20.319999999999997
0c89378f14804b42b6e63e4dc26e8d3e,4,4,2,4,127.28
0c8cb8d4ccdd4aa2a9bb93c3bf4b3dc4,5,2,3,4,86.36
0c8e04f373a04738969178acc25b3238,3,2,,3,12.970000000000002
0c8f2163ee564e05a6b07a27adea0ca9,4,4,2,4,85.4
0c945946715c4d2d98af6d20786c28e8,4,1,1,7,29.98
0c9c4852f7a04dc8be4865dac3e75d5d,4,2,1,4,15.819999999999999
0c9fe9389f694052a6296b425cdb0d86,5,5,5,7,219.70000000000002
0ca46c6ce97a4f0eb2b64423527f86b5,3,3,,4,6.920000000000001
0caa5fbb22264d78a9608ce3761761e7,6,3,3,4,66.96000000000001
0cade469f8204713a1ea0ad29d578c0d,5,5,5,15,448.44000000000005
0cb948aa329f4902afa2e3f19af6dec9,3,3,,10,14.27
0cbb467090b142ca89d238bf9a9a3b4d,3,3,1,6,15.650000000000002
0cbc5b2f775f4ae69b79196ec2ee061e,5,2,3,9,91.69000000000001
0cc0066758e647e3adb2e9d06eb7de59,6,4,2,14,272.90999999999997
0cc00e05b6be41e78d8385f64ccb5e15,4,2,2,7,223.24999999999997
0cc13b3094c7473aa4fd1a6b35d25652,5,5,2,7,31.05
0cc67e089ff64108a2fa117971f666f9,5,5,3,4,76.39
0cc6e8553c844c02ab525bc466aa569b,6,5,4,3,903.9300000000001
0cca2a7a1b6c44c9b0c7b78856dfd40b,4,4,3,7,113.32000000000001
0cdb6f990b804f3fa1ee88c757bfff86,1,1,,3,39.85
0cdbae04f7394db9b09a905291336ea6,6,6,4,8,118.93
0cdc033bb1f44552a01956cbe57a43a6,4,1,,5,14.23
0ce0ba52448e482590a6ddd885050b3d,3,2,2,5,150.63
0ce9a07602cc40c298a27089b5f2175a,5,4,3,4,77.03999999999999
0cebf0c50b1f4aa7a403380b2851109b,5,5,4,7,167.88
0cec20d571574e2d810148b0e26b2047,4,1,2,11,26.549999999999997
0cf2ddcf6c034ac9906831614a360d0d,5,5,4,4,68.03
0cf6244daee84b73afb0c96ff4ad3454,3,2,2,8,32.120000000000005
0cfa52f4335642c9a7602854eb509d9c,4,3,,3,6.75
0cfb5a7caa0e4bc89aeff1849c4f4fe3,4,4,4,10,277.55
0cfc8087b52b413f98f20f433ca54b23,3,2,,,
0cfc87a1aec942fd9c6055add7179075,5,3,5,15,273.44000000000005
0cfff5bcbc2c4da8b633fb7b06593625,3,2,,4,64.86
0d069e0def304114b261daa9695433ba,5,2,4,10,204.85
0d090272e52845acab67d8eaf8960366,5,3,3,4,62.3
0d0a9ca9281248a8a35806c9ae68f872,4,3,4,12,119.6
0d0c8b66f0954686ad82e5eb8a61baf6,5,4,4,12,130.82999999999998
0d13a6068f4448799bd2faf79a6f2e95,3,3,2,15,317.28
0d15aeb66e044f26b1a50c678cef7fe4,4,4,1,3,52.33
0d18c37c8b58459f8aa6af2f7b541357,4,3,,7,17.380000000000003
0d1f4bc41883493ba6f72af2485bab65,5,5,4,11,299.68
0d20a089f54045539b2ee9b292c0cdc8,5,4,,,
0d21bafce46a417d9488c090367278e1,5,3,5,12,233.78
0d24a49bc2ca4b38834bd30114979ee9,4,3,,8,17.25
0d24afa153544549ac3117f32fdd9072,5,5,3,8,144.51
0d2aa8fa2faf49a383bf5b02d67d62da,4,1,,4,8.46
0d2c8f6e2cd441bbbbfaf0036c41630d,6,6,5,14,303.95
0d3451dbd862480caf1f408154c18887,3,2,,1,0.29
0d3dc68161a243b3931832164030ff8b,5,4,5,7,203.17
0d430e04265c4049809fe2ce680940ee,5,4,5,9,165.53
0d50a9abf52442e29e484474cc8d0d68,6,5,4,5,115.73
0d52476253874872970140a42a277a2b,5,3,1,5,121.05
0d56277b07ed4a8bb3a19325803e3579,5,5,4,10,179.79
0d58682ece0e4b788eff41f6d805314e,4,4,1,5,102.85
0d5b03d6662f4a789fa24f8383ace671,2,2,1,4,63.67999999999999
0d5c1536f389406fb476f63658c20fda,2,1,2,2,39.7
0d5eac9a9e284f75b81b6d664a65c188,3,3,3,4,69.37
0d6c058f1193416781734b5886fcbc4e,4,4,1,4,15.450000000000001
0d6cc5eb3fb84a05aaa042abfd286945,5,4,4,11,229.77
0d71469761604d3688ca099ff09a403f,3,1,2,6,127.07
0d732f0791d34ef393aa6dee0b260ede,5,4,,12,31.09
0d74b166a5e54b269795dbaf38c6dfae,6,6,3,27,100.21000000000002
0d78e1683bdb47f2919a8b4a62e6488d,5,2,4,6,144.68
0d837358d66749459ddafd22b85f722f,5,4,1,14,154.13000000000002
0d8d6d7dbda1470792c74b8fb1f82f36,6,3,6,6,173.07999999999998
0d8ed206607c4ff98c9222339de108f2,5,2,1,8,32.7
0d92e7575a224263927f4f0307284441,6,3,1,7,89.83999999999999
0d9532ebd7394223a47f93849cc8eee1,6,4,1,6,20.32
0d96a963d3e94044aa7934276db005e4,3,3,1,9,97.93
0d9a55f4493544deaf6b1dbc007373b8,4,3,1,6,200.79999999999998
0d9a6758e02e4e11a68d48c22ccd8901,4,4,,4,5.48
0daad40a375348329d90f625a13a1e3f,5,4,,,
0dab5a72d09e42ee957a574567a5ad3f,5,4,3,18,276.08
0dae72f0da8849e9b0f95050e6c69856,4,3,1,10,16.970000000000002
0db38d21da2e4d17b1b0b43320b7ebab,4,2,,12,39.120000000000005
0dc5a10c6c654387b7e1298724a464e1,4,3,,7,22.509999999999998
0dc85918181e4c3eb0e412d37fa8a552,3,1,2,2,55.53
0dcdc92ac2c74dacb1e53bb046398cec,4,3,3,12,193.32
0dce458d31ae427cb2fe83841dc236b4,6,6,5,16,188.35000000000002
0dd489ee7a524f6c81947243b4ced288,4,2,1,12,33.150000000000006
0dd96a99c8814d0c9ce06a4f1aadbb9c,5,3,3,13,157.79999999999998
0de1bbba4f4c4723a088e5739d2fd592,5,3,,2,2.3099999999999996
0de7e5bda8e84fcfa7c67bf87170c88e,6,5,6,8,180.84
0de88a1f670a470ab5dda5e4242bcbb9,5,4,3,6,166.95
0def8320fc9e4ec1a74e75bd3e1a993f,6,3,,8,20.45
0df14ab3f3274a0bbc4c76acef224f02,4,3,1,10,30.179999999999996
